ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25639,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,,,,240.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,8760.0,CIB,733,EXP,45-54,to_inst,80.01101322,North,direct,1,44.0
25640,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480.0,EQUI,527,EXP,65-74,to_inst,,North,direct,1,
25641,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,436500,3.75,0.1492,12435.2,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,6300.0,CRIF,613,CIB,55-64,to_inst,49.71526196,south,direct,0,34.0
25642,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,326500,2.99,0.3201,11037.5,180.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7980.0,EXP,649,EXP,35-44,to_inst,63.03088803,south,direct,0,24.0
25643,2019,cf,Sex Not Available,,type1,p4,l1,nopc,nob/c,156500,4.25,0.38,3747.8,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8400.0,CRIF,615,EXP,>74,to_inst,34.17030568,south,direct,0,37.0
25644,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,436500,3.25,0.5462,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,EXP,646,CIB,25-34,not_inst,95.30567686,central,direct,0,
25645,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,2.875,-0.1542,4706.73,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,,EXP,607,EXP,55-64,not_inst,86.00543478,North,direct,0,
25646,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,256500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4440.0,EQUI,539,EXP,55-64,to_inst,,North,direct,1,
25647,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,556500,,,,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,11820.0,EXP,545,EXP,25-34,to_inst,94.64285714,south,direct,1,35.0
25648,2019,cf,Female,nopre,type1,p2,l2,nopc,nob/c,86500,,,,300.0,neg_amm,not_int,not_lpsm,118000.0,sb,ir,home,1U,2280.0,EXP,848,CIB,55-64,to_inst,73.30508475,North,direct,1,43.0
25649,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,286500,3.25,0.6173,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3240.0,CIB,786,CIB,25-34,not_inst,96.1409396,North,direct,0,53.0
25650,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,3.875,0.2299,2202.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3240.0,CRIF,560,CIB,35-44,to_inst,79.23387097,south,direct,0,30.0
25651,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,3.625,0.0995,5806.43,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3900.0,CRIF,771,CIB,45-54,not_inst,94.59798995,North,direct,0,45.0
25652,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11760.0,EQUI,699,EXP,45-54,not_inst,,south,direct,1,
25653,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.25,0.692,10372.34,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,6300.0,CRIF,505,EXP,65-74,to_inst,64.40602837,North,direct,0,45.0
25654,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.1151,5437.5,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,3000.0,EXP,786,CIB,>74,to_inst,35.49578059,North,direct,0,44.0
25655,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,4.99,1.3552,0.0,360.0,neg_amm,int_only,not_lpsm,658000.0,sb,ir,home,1U,49920.0,CIB,626,CIB,35-44,not_inst,69.3768997,south,direct,0,40.0
25656,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.99,1.1194,4596.88,360.0,not_neg,not_int,not_lpsm,218000.0,sb,ir,home,1U,12480.0,CIB,569,CIB,45-54,to_inst,71.78899083,North,direct,0,31.0
25657,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.625,0.073,2036.5,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6600.0,CIB,787,EXP,65-74,not_inst,66.18303571,North,direct,0,20.0
25658,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,4.75,0.7581,4771.47,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,4980.0,EXP,801,CIB,45-54,to_inst,69.64882943,North,direct,0,41.0
25659,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,4.5,0.768,1086.46,360.0,not_neg,not_int,not_lpsm,498000.0,sb,ir,home,1U,7620.0,CRIF,743,CIB,55-64,not_inst,63.55421687,North-East,direct,0,48.0
25660,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7020.0,EQUI,574,EXP,55-64,not_inst,,North,direct,1,
25661,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,4.5,0.7995,3515.53,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,11460.0,CIB,641,EXP,55-64,to_inst,68.29954955,south,direct,0,37.0
25662,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,5.125,1.4909,2500.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5460.0,EXP,784,CIB,45-54,not_inst,71.28820961,North,direct,0,31.0
25663,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,3.99,1.0618,2222.02,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3600.0,EXP,785,CIB,35-44,to_inst,67.13709677,south,direct,0,37.0
25664,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,3.375,0.1574,358.78,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,8160.0,CRIF,858,EXP,45-54,not_inst,54.42913386,south,direct,0,26.0
25665,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,5.375,1.2165,2627.2,360.0,not_neg,not_int,not_lpsm,208000.0,sb,ir,home,1U,5100.0,EXP,617,CIB,55-64,to_inst,56.00961538,south,direct,0,46.0
25666,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,216500,3.75,0.272,6380.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4620.0,CIB,673,EXP,25-34,to_inst,77.87769784,central,direct,0,32.0
25667,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,316500,4.5,1.4069,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4200.0,CIB,682,CIB,35-44,to_inst,86.00543478,North,direct,0,51.0
25668,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4440.0,EQUI,597,EXP,65-74,to_inst,,North,direct,1,
25669,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8220.0,EQUI,834,EXP,45-54,not_inst,,central,direct,1,
25670,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,246500,3.99,0.9649,6095.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3900.0,CIB,630,CIB,45-54,to_inst,95.54263566,south,direct,0,41.0
25671,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,3.625,0.232,6869.63,288.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,6420.0,CRIF,884,CIB,35-44,to_inst,67.97658863,south,direct,0,48.0
25672,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3000.0,EXP,876,CIB,35-44,to_inst,70.43269231,North,direct,1,44.0
25673,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,4.25,0.0715,3987.13,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,4140.0,EXP,665,CIB,65-74,to_inst,77.05223881,North,direct,0,45.0
25674,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2280.0,EQUI,628,EXP,>74,to_inst,,North,direct,1,
25675,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6540.0,EQUI,873,EXP,55-64,to_inst,,North,direct,1,
25676,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.375,0.2543,7225.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3180.0,CIB,860,EXP,>74,to_inst,77.87769784,south,direct,0,31.0
25677,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,4.75,0.3518,995.67,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,9060.0,EXP,745,EXP,35-44,not_inst,80.66037736,south,direct,0,24.0
25678,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,636500,3.99,0.2684,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,7500.0,CRIF,501,EXP,45-54,to_inst,95.28443114,south,direct,0,38.0
25679,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,316500,3.125,-0.477,460.87,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5400.0,EXP,582,EXP,>74,not_inst,90.94827586,North,direct,0,32.0
25680,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.4254,7696.25,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,10620.0,CIB,716,EXP,35-44,to_inst,75.65502183,south,direct,0,30.0
25681,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,,,,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,1440.0,CRIF,884,CIB,55-64,to_inst,65.75630252,south,direct,1,41.0
25682,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,1.1785,3560.0,108.0,not_neg,int_only,not_lpsm,218000.0,sb,pr,home,1U,4500.0,CIB,715,EXP,>74,to_inst,48.85321101,south,direct,0,39.0
25683,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,186500,4.5,0.7381,1345.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4800.0,EXP,832,CIB,55-64,to_inst,89.66346154,south,direct,0,40.0
25684,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,3.99,-0.1666,179.04,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,3420.0,EXP,818,CIB,65-74,to_inst,57.75547445,south,direct,0,44.0
25685,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,166500,4.875,1.3206,3553.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,6660.0,CRIF,550,EXP,25-34,to_inst,93.53932584,south,direct,0,41.0
25686,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1140.0,EQUI,513,EXP,45-54,to_inst,,North,direct,1,
25687,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,156500,3.99,0.3613,3265.0,360.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,2760.0,EXP,809,CIB,>74,to_inst,11.69656203,North,direct,0,47.0
25688,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,4.375,0.9356,4866.2,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4260.0,EXP,871,CIB,55-64,to_inst,66.18303571,central,direct,0,49.0
25689,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,106500,4.99,1.4675,1456.17,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,4920.0,EXP,607,CIB,55-64,to_inst,83.203125,North,direct,0,30.0
25690,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,4740.0,CRIF,797,CIB,35-44,not_inst,72.82934132,North,direct,1,41.0
25691,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5340.0,CIB,581,EXP,35-44,not_inst,97.37442922,North,direct,1,59.0
25692,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,4.75,0.2589,3831.25,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2580.0,CRIF,528,CIB,>74,to_inst,49.16107383,North,direct,0,36.0
25693,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,506500,4.25,-0.0685,4000.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,9060.0,CIB,803,EXP,35-44,not_inst,94.14498141,south,direct,0,36.0
25694,2019,cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,296500,4.375,-0.189,2900.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,7020.0,EXP,534,CIB,35-44,to_inst,99.4966443,south,direct,0,40.0
25695,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,,,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3780.0,EXP,732,EXP,55-64,to_inst,87.06030151,central,direct,1,51.0
25696,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,-0.0501,757.9,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7320.0,CRIF,544,EXP,25-34,not_inst,76.78571429,south,direct,0,30.0
25697,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,276500,3.875,0.2525,4852.75,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7080.0,CIB,639,EXP,45-54,not_inst,73.14814815,North,direct,0,44.0
25698,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,336500,,,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2640.0,EXP,590,CIB,35-44,to_inst,84.54773869,south,direct,1,18.0
25699,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.5,0.5387,4229.08,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6360.0,EXP,693,EXP,25-34,to_inst,74.03846154,south,direct,0,46.0
25700,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,126500,3.99,0.5585,2818.75,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3060.0,CIB,727,EXP,45-54,to_inst,58.02752294,North,direct,0,40.0
25701,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,816500,4.375,0.2828,13430.0,360.0,not_neg,not_int,not_lpsm,1028000.0,sb,pr,home,1U,12420.0,EXP,876,CIB,45-54,to_inst,79.42607004,south,direct,0,41.0
25702,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,666500,4.375,1.1129,,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,9120.0,CRIF,881,EXP,35-44,not_inst,95.48710602,North,direct,0,43.0
25703,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.032,2073.52,360.0,not_neg,not_int,not_lpsm,578000.0,sb,ir,home,1U,10200.0,CRIF,694,EXP,45-54,not_inst,73.78892734,North,direct,0,31.0
25704,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,596500,3.625,0.8443,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,,CIB,844,EXP,25-34,not_inst,98.10855263,North,direct,0,
25705,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.3873,5638.0,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,8100.0,EXP,509,EXP,55-64,to_inst,68.54066986,south,direct,0,28.0
25706,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,646500,4.18,0.0534,0.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,2U,8640.0,CRIF,765,CIB,55-64,not_inst,51.39109698,south,direct,0,38.0
25707,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,236500,3.99,0.3915,,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3960.0,CIB,529,EXP,45-54,to_inst,82.11805556,North,direct,0,42.0
25708,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3120.0,EXP,782,EXP,45-54,to_inst,78.20121951,central,direct,1,51.0
25709,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2220.0,EXP,780,CIB,55-64,to_inst,59.42211055,North-East,direct,1,37.0
25710,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,486500,3.625,-0.2497,194.56,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5040.0,CRIF,890,EXP,25-34,not_inst,73.93617021,North,direct,0,46.0
25711,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,486500,,,,324.0,neg_amm,int_only,not_lpsm,,sb,pr,home,1U,6720.0,EQUI,867,EXP,35-44,to_inst,,south,direct,1,
25712,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,4.375,0.5083,6437.5,360.0,not_neg,not_int,not_lpsm,558000.0,sb,sr,home,1U,10140.0,CIB,646,EXP,55-64,to_inst,74.64157706,south,direct,0,47.0
25713,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,3.75,0.2338,4597.5,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,9180.0,CIB,541,EXP,35-44,not_inst,89.60755814,south,direct,0,45.0
25714,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.8243,3202.46,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3900.0,EXP,821,EXP,55-64,to_inst,55.17751479,North,direct,0,37.0
25715,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,516500,4.75,0.445,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,ir,home,1U,15360.0,CRIF,732,CIB,45-54,not_inst,73.99713467,south,direct,0,44.0
25716,2019,ncf,Joint,pre,type2,p4,l1,nopc,b/c,656500,3.99,1.0016,0.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,,EXP,568,EXP,35-44,not_inst,95.42151163,North,direct,0,
25717,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.75,-0.2,4850.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6060.0,CRIF,849,EXP,45-54,not_inst,58.04924242,North,direct,0,47.0
25718,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,646500,4.125,-0.1564,0.0,360.0,not_neg,not_int,not_lpsm,1228000.0,sb,pr,home,1U,13200.0,CIB,875,EXP,45-54,to_inst,52.6465798,south,direct,0,37.0
25719,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,780,EXP,35-44,to_inst,,south,direct,1,
25720,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4020.0,CIB,858,CIB,35-44,not_inst,49.16107383,North,direct,1,45.0
25721,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,236500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2460.0,EQUI,577,EXP,35-44,to_inst,,south,direct,1,
25722,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,4.56,0.0859,4669.89,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,9180.0,CRIF,787,EXP,45-54,to_inst,78.20121951,south,direct,0,29.0
25723,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7980.0,CIB,828,CIB,45-54,to_inst,87.89370079,North,direct,1,45.0
25724,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,276500,4.125,0.0687,4173.65,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,2460.0,CIB,561,CIB,>74,to_inst,49.55197133,North,direct,0,52.0
25725,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,256500,3.625,0.0135,1635.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2700.0,CIB,633,CIB,45-54,not_inst,89.0625,North,direct,0,49.0
25726,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,486500,3.625,-0.25,0.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,22260.0,CIB,771,EXP,45-54,not_inst,51.86567164,North,direct,0,5.0
25727,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,406500,3.625,-0.0683,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,CRIF,843,EXP,25-34,to_inst,88.75545852,south,direct,0,
25728,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,116500,3.875,0.4882,3206.06,180.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,12360.0,CIB,866,CIB,55-64,to_inst,27.8708134,North,direct,0,21.0
25729,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,86500,3.875,1.4426,2931.87,180.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3780.0,CIB,688,CIB,55-64,to_inst,67.578125,North,direct,0,44.0
25730,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,,,,312.0,not_neg,not_int,not_lpsm,378000.0,sb,sr,home,1U,10380.0,CRIF,598,EXP,45-54,to_inst,73.14814815,south,direct,1,19.0
25731,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,4.0,0.1464,0.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,9780.0,CRIF,627,EXP,25-34,not_inst,81.80473373,south,direct,0,45.0
25732,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,376500,,,,360.0,neg_amm,not_int,not_lpsm,1068000.0,sb,pr,home,1U,6000.0,CIB,686,CIB,65-74,to_inst,35.25280899,south,direct,1,36.0
25733,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,3.99,0.4387,6695.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5880.0,CIB,856,CIB,55-64,to_inst,65.93959732,south,direct,0,26.0
25734,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,4.375,0.048,1080.37,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5160.0,CIB,563,CIB,55-64,not_inst,63.53092784,North,direct,0,32.0
25735,2019,,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,146500,,,,300.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,5340.0,CRIF,691,CIB,35-44,to_inst,70.43269231,south,direct,1,20.0
25736,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,326500,3.65,-0.2096,,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,10920.0,CIB,899,CIB,25-34,to_inst,45.4735376,south,direct,0,12.0
25737,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,4.125,0.6034,3940.31,324.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2700.0,CIB,706,EXP,35-44,to_inst,84.85576923,south,direct,0,41.0
25738,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,146500,,,,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2220.0,EXP,669,CIB,55-64,to_inst,98.98648649,North,direct,1,59.0
25739,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,376500,2.75,-0.6949,16593.75,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6480.0,CIB,743,EXP,65-74,to_inst,82.20524017,North,direct,0,50.0
25740,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,576500,5.75,1.3282,2163.66,360.0,neg_amm,not_int,not_lpsm,738000.0,sb,pr,home,1U,9780.0,CRIF,843,CIB,55-64,to_inst,78.11653117,North,direct,0,33.0
25741,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,236500,4.75,0.609,4700.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7020.0,CIB,803,EXP,45-54,to_inst,76.78571429,south,direct,0,20.0
25742,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,697,EXP,>74,to_inst,,North,direct,1,
25743,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,576500,4.25,-0.1782,0.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,6900.0,EXP,609,EXP,55-64,not_inst,69.62560386,North,direct,0,44.0
25744,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,576500,4.5,0.2927,6104.9,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,5220.0,EXP,713,CIB,55-64,not_inst,75.06510417,North,direct,0,49.0
25745,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.25,-0.5052,0.0,276.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,,CRIF,632,CIB,55-64,to_inst,34.375,North,direct,0,21.0
25746,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,446500,4.99,0.5055,0.0,360.0,neg_amm,not_int,not_lpsm,1088000.0,sb,ir,home,1U,9240.0,EXP,869,CIB,55-64,not_inst,41.03860294,south,direct,0,43.0
25747,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,4.125,0.0023,5831.95,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,10020.0,CIB,865,CIB,35-44,to_inst,65.4109589,south,direct,0,25.0
25748,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,3.375,-0.1506,1134.02,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3120.0,EXP,846,CIB,25-34,not_inst,74.44134078,North,direct,0,57.0
